,country,year,recall_LR_TN,recall_LR_TP,accuracy_LR,recall_DT_TN,recall_DT_TP,accuracy_DT,recall_LDA_TN,recall_LDA_TP,accuracy_LDA,recall_NB_TN,recall_NB_TP,accuracy_NB
139,DE,2010,0.7954545454545454,0.18181818181818182,0.7482517482517482,0.8409090909090909,0.18181818181818182,0.7902097902097902,0.5984848484848485,0.5454545454545454,0.5944055944055944,0.4015151515151515,1.0,0.44755244755244755
140,DE,2011,0.9253731343283582,0.2,0.875,0.9253731343283582,0.2,0.875,0.9253731343283582,0.2,0.875,0.4253731343283582,0.8,0.4513888888888889
141,DE,2012,1.0,0.0,0.9103169251517195,0.8281481481481482,0.18796992481203006,0.7707349966284558,0.7474074074074074,0.3233082706766917,0.7093728927848955,0.4088888888888889,0.7368421052631579,0.4383007417397168
142,DE,2013,1.0,0.0,0.9105748757984387,1.0,0.0,0.9105748757984387,1.0,0.0,0.9105748757984387,0.4318004676539361,0.8015873015873016,0.46486870120652946
143,DE,2014,1.0,0.0,0.9041278295605859,0.9786450662739322,0.041666666666666664,0.888814913448735,0.6767304860088366,0.375,0.6478029294274301,0.4219440353460972,0.7777777777777778,0.4560585885486019
144,DE,2015,0.7197924388435878,0.5333333333333333,0.7011340893929286,0.7331356560415122,0.3933333333333333,0.6991327551701134,0.4588584136397331,0.8266666666666667,0.49566377585056703,0.4588584136397331,0.8266666666666667,0.49566377585056703
145,DE,2016,0.4845784784098698,0.6948051948051948,0.504649721016739,0.5640849897189856,0.6688311688311688,0.574085554866708,0.4845784784098698,0.6948051948051948,0.504649721016739,0.43797121315969845,0.8051948051948052,0.47303161810291383
146,DE,2017,0.46708683473389356,0.7207792207792207,0.4917825537294564,0.44047619047619047,0.7402597402597403,0.4696586599241466,0.46708683473389356,0.7207792207792207,0.4917825537294564,0.41596638655462187,0.7987012987012987,0.4532237673830594
147,DE,2018,0.8361316319677636,0.09923664122137404,0.7765432098765432,0.7011417058428475,0.4122137404580153,0.6777777777777778,0.5339153794492948,0.5572519083969466,0.5358024691358024,0.3982538616521155,0.7786259541984732,0.42901234567901236
148,DE,2019,0.7886125654450262,0.3140495867768595,0.7537901758641601,0.6164921465968587,0.4628099173553719,0.6052152819890843,0.4574607329842932,0.6115702479338843,0.4687689508793208,0.4018324607329843,0.8181818181818182,0.4323832625833839
149,DK,1998,0.30612244897959184,0.6,0.3559322033898305,0.30612244897959184,0.6,0.3559322033898305,0.30612244897959184,0.6,0.3559322033898305,0.30612244897959184,0.6,0.3559322033898305
150,DK,1999,0.8260869565217391,0.0,0.76,0.5652173913043478,0.5,0.56,0.5652173913043478,0.5,0.56,0.21739130434782608,1.0,0.28
151,DK,2000,0.4883720930232558,0.5,0.4888888888888889,0.46511627906976744,0.5,0.4666666666666667,0.46511627906976744,0.5,0.4666666666666667,0.20930232558139536,0.5,0.2222222222222222
152,DK,2001,1.0,0.0,0.8870967741935484,0.6727272727272727,0.2857142857142857,0.6290322580645161,0.6727272727272727,0.2857142857142857,0.6290322580645161,0.45454545454545453,0.42857142857142855,0.45161290322580644
153,DK,2002,1.0,0.0,0.9047619047619048,1.0,0.0,0.9047619047619048,1.0,0.0,0.9047619047619048,0.42105263157894735,0.6666666666666666,0.4444444444444444
154,DK,2003,1.0,0.0,0.9090909090909091,0.85,0.25,0.7954545454545454,0.825,0.5,0.7954545454545454,0.4,0.5,0.4090909090909091
155,DK,2004,0.8095238095238095,0.125,0.7,0.5952380952380952,0.125,0.52,0.7619047619047619,0.125,0.66,0.19047619047619047,0.75,0.28
156,DK,2005,1.0,0.0,0.930635838150289,0.8881987577639752,0.08333333333333333,0.8323699421965318,0.84472049689441,0.08333333333333333,0.791907514450867,0.36645962732919257,0.9166666666666666,0.4046242774566474
157,DK,2006,1.0,0.0,0.9123711340206185,1.0,0.0,0.9123711340206185,1.0,0.0,0.9123711340206185,0.3672316384180791,0.5882352941176471,0.3865979381443299
158,DK,2007,0.7167630057803468,0.2727272727272727,0.6902173913043478,0.7167630057803468,0.2727272727272727,0.6902173913043478,0.7167630057803468,0.2727272727272727,0.6902173913043478,0.36416184971098264,0.6363636363636364,0.3804347826086957
159,DK,2008,0.93,0.12,0.8676923076923077,0.7833333333333333,0.4,0.7538461538461538,0.7833333333333333,0.4,0.7538461538461538,0.4766666666666667,0.52,0.48
160,DK,2009,1.0,0.0,0.9527896995708155,1.0,0.0,0.9527896995708155,0.8693693693693694,0.09090909090909091,0.8326180257510729,0.5675675675675675,0.6363636363636364,0.5708154506437768
161,DK,2010,1.0,0.0,0.9555555555555556,1.0,0.0,0.9555555555555556,1.0,0.0,0.9555555555555556,0.42248062015503873,0.6666666666666666,0.43333333333333335
162,DK,2011,1.0,0.0,0.9575163398692811,0.8532423208191127,0.23076923076923078,0.826797385620915,1.0,0.0,0.9575163398692811,0.40955631399317405,0.46153846153846156,0.4117647058823529
163,DK,2012,1.0,0.0,0.9271523178807947,1.0,0.0,0.9271523178807947,1.0,0.0,0.9271523178807947,0.37857142857142856,0.9090909090909091,0.41721854304635764
164,DK,2013,1.0,0.0,0.9344827586206896,0.8560885608856088,0.2631578947368421,0.8172413793103448,0.8560885608856088,0.2631578947368421,0.8172413793103448,0.3874538745387454,0.8947368421052632,0.4206896551724138
165,DK,2014,1.0,0.0,0.9473684210526315,0.9479166666666666,0.125,0.9046052631578947,0.9409722222222222,0.125,0.8980263157894737,0.4583333333333333,0.875,0.48026315789473684
166,DK,2015,1.0,0.0,0.9409722222222222,1.0,0.0,0.9409722222222222,1.0,0.0,0.9409722222222222,0.3800738007380074,0.8823529411764706,0.4097222222222222
167,DK,2016,0.8913043478260869,0.22580645161290322,0.8122605363984674,0.8913043478260869,0.22580645161290322,0.8122605363984674,0.8913043478260869,0.22580645161290322,0.8122605363984674,0.46956521739130436,0.8709677419354839,0.5172413793103449
168,DK,2017,0.7362204724409449,0.34615384615384615,0.7,0.84251968503937,0.19230769230769232,0.7821428571428571,0.515748031496063,0.5769230769230769,0.5214285714285715,0.4409448818897638,0.7307692307692307,0.46785714285714286
169,DK,2018,0.796875,0.11538461538461539,0.7340425531914894,0.703125,0.2692307692307692,0.6631205673758865,0.546875,0.6538461538461539,0.5567375886524822,0.453125,0.8076923076923077,0.4858156028368794
170,DK,2019,1.0,0.0,0.946360153256705,1.0,0.0,0.946360153256705,0.9676113360323887,0.0,0.9157088122605364,0.38461538461538464,0.8571428571428571,0.4099616858237548
171,EE,1998,0.7058823529411765,0.0,0.6923076923076923,0.6862745098039216,0.0,0.6730769230769231,0.6862745098039216,0.0,0.6730769230769231,0.3333333333333333,1.0,0.34615384615384615
172,EE,1999,0.7560975609756098,0.0,0.7560975609756098,0.7560975609756098,0.0,0.7560975609756098,0.7560975609756098,0.0,0.7560975609756098,0.2682926829268293,0.0,0.2682926829268293
173,EE,2000,0.38461538461538464,0.0,0.38461538461538464,0.38461538461538464,0.0,0.38461538461538464,0.38461538461538464,0.0,0.38461538461538464,0.38461538461538464,0.0,0.38461538461538464
174,EE,2001,0.4,0.0,0.4,0.5333333333333333,0.0,0.5333333333333333,0.4,0.0,0.4,0.4,0.0,0.4
175,EE,2002,0.6666666666666666,0.0,0.6666666666666666,0.4666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.0,0.4666666666666667,0.2,0.0,0.2
176,EE,2005,0.9166666666666666,0.0,0.8979591836734694,0.7708333333333334,0.0,0.7551020408163265,0.7708333333333334,0.0,0.7551020408163265,0.3541666666666667,0.0,0.3469387755102041
177,EE,2006,0.7586206896551724,0.5,0.75,0.8448275862068966,0.5,0.8333333333333334,0.6551724137931034,0.5,0.65,0.5172413793103449,1.0,0.5333333333333333
178,EE,2007,0.9206349206349206,0.0,0.9206349206349206,0.9206349206349206,0.0,0.9206349206349206,0.9206349206349206,0.0,0.9206349206349206,0.38095238095238093,0.0,0.38095238095238093
179,EE,2008,0.9130434782608695,0.0,0.8873239436619719,0.9130434782608695,0.0,0.8873239436619719,0.9130434782608695,0.0,0.8873239436619719,0.3188405797101449,0.0,0.30985915492957744
180,EE,2009,0.8596491228070176,0.0,0.8596491228070176,0.8596491228070176,0.0,0.8596491228070176,0.8596491228070176,0.0,0.8596491228070176,0.40350877192982454,0.0,0.40350877192982454
181,EE,2010,1.0,0.0,0.9622641509433962,0.9803921568627451,0.0,0.9433962264150944,0.9803921568627451,0.0,0.9433962264150944,0.6666666666666666,1.0,0.6792452830188679
182,EE,2011,0.9848484848484849,0.0,0.9701492537313433,0.696969696969697,1.0,0.7014925373134329,0.696969696969697,1.0,0.7014925373134329,0.36363636363636365,1.0,0.373134328358209
183,EE,2012,0.8947368421052632,0.0,0.8831168831168831,0.8026315789473685,0.0,0.7922077922077922,0.8947368421052632,0.0,0.8831168831168831,0.32894736842105265,0.0,0.3246753246753247
184,EE,2013,1.0,0.0,0.9855072463768116,0.8529411764705882,0.0,0.8405797101449275,0.8529411764705882,0.0,0.8405797101449275,0.4852941176470588,0.0,0.4782608695652174
185,EE,2014,0.9186046511627907,0.0,0.9186046511627907,0.6627906976744186,0.0,0.6627906976744186,0.9069767441860465,0.0,0.9069767441860465,0.36046511627906974,0.0,0.36046511627906974
186,EE,2015,1.0,0.0,0.9682539682539683,0.9344262295081968,0.0,0.9047619047619048,0.9344262295081968,0.0,0.9047619047619048,0.3770491803278688,0.5,0.38095238095238093
187,EE,2016,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.5769230769230769,0.0,0.5769230769230769,0.48717948717948717,0.0,0.48717948717948717
188,EE,2017,1.0,0.0,0.9866666666666667,1.0,0.0,0.9866666666666667,1.0,0.0,0.9866666666666667,0.35135135135135137,1.0,0.36
189,EE,2018,1.0,0.0,0.9775280898876404,0.7701149425287356,0.0,0.7528089887640449,0.7701149425287356,0.0,0.7528089887640449,0.3793103448275862,0.5,0.38202247191011235
190,EE,2019,0.654320987654321,0.0,0.6385542168674698,0.654320987654321,0.0,0.6385542168674698,0.654320987654321,0.0,0.6385542168674698,0.4567901234567901,0.5,0.4578313253012048
191,ES,1998,0.763265306122449,0.2833333333333333,0.6054794520547945,0.710204081632653,0.5166666666666667,0.6465753424657534,0.6,0.6416666666666667,0.6136986301369863,0.3346938775510204,0.875,0.5123287671232877
192,ES,1999,0.9172185430463576,0.07627118644067797,0.680952380952381,0.9172185430463576,0.07627118644067797,0.680952380952381,0.8178807947019867,0.2288135593220339,0.6523809523809524,0.31125827814569534,0.8135593220338984,0.4523809523809524
193,ES,2000,0.6233766233766234,0.45054945054945056,0.5839598997493735,0.7564935064935064,0.38461538461538464,0.6716791979949874,0.6233766233766234,0.45054945054945056,0.5839598997493735,0.32792207792207795,0.8131868131868132,0.43859649122807015
194,ES,2001,0.7377622377622378,0.2727272727272727,0.6085858585858586,0.7097902097902098,0.2818181818181818,0.5909090909090909,0.583916083916084,0.38181818181818183,0.5277777777777778,0.3146853146853147,0.8272727272727273,0.45707070707070707
195,ES,2002,0.5830618892508144,0.49264705882352944,0.5553047404063205,0.5830618892508144,0.49264705882352944,0.5553047404063205,0.5830618892508144,0.49264705882352944,0.5553047404063205,0.31596091205211724,0.9117647058823529,0.49887133182844245
196,ES,2003,0.5785953177257525,0.44166666666666665,0.5393794749403341,0.5785953177257525,0.44166666666666665,0.5393794749403341,0.5785953177257525,0.44166666666666665,0.5393794749403341,0.3210702341137124,0.8666666666666667,0.477326968973747
197,ES,2004,0.511400651465798,0.4888888888888889,0.504524886877828,0.4820846905537459,0.6444444444444445,0.5316742081447964,0.2964169381107492,0.8296296296296296,0.4592760180995475,0.2964169381107492,0.8296296296296296,0.4592760180995475
198,ES,2005,0.5658844765342961,0.4457013574660634,0.5316129032258065,0.6543321299638989,0.37104072398190047,0.5735483870967742,0.5658844765342961,0.4457013574660634,0.5316129032258065,0.3312274368231047,0.8076923076923077,0.4670967741935484
199,ES,2006,0.6775956284153005,0.1875,0.5506072874493927,0.5956284153005464,0.359375,0.5344129554655871,0.6775956284153005,0.1875,0.5506072874493927,0.273224043715847,0.78125,0.4048582995951417
200,ES,2007,1.0,0.0,0.7307692307692307,0.8578947368421053,0.22857142857142856,0.6884615384615385,1.0,0.0,0.7307692307692307,0.4052631578947368,0.8285714285714286,0.5192307692307693
201,ES,2008,0.6428571428571429,0.20689655172413793,0.5433070866141733,0.7806122448979592,0.27586206896551724,0.6653543307086615,0.5357142857142857,0.43103448275862066,0.5118110236220472,0.3673469387755102,0.7586206896551724,0.4566929133858268
202,ES,2009,0.6989795918367347,0.3103448275862069,0.610236220472441,0.8877551020408163,0.10344827586206896,0.7086614173228346,0.5408163265306123,0.6551724137931034,0.5669291338582677,0.3826530612244898,0.8448275862068966,0.4881889763779528
203,ES,2010,0.8505154639175257,0.19607843137254902,0.7142857142857143,0.8505154639175257,0.19607843137254902,0.7142857142857143,0.8505154639175257,0.19607843137254902,0.7142857142857143,0.33505154639175255,0.7843137254901961,0.42857142857142855
204,ES,2011,1.0,0.0,0.8154506437768241,0.8052631578947368,0.32558139534883723,0.7167381974248928,1.0,0.0,0.8154506437768241,0.42105263157894735,0.7674418604651163,0.48497854077253216
205,ES,2012,1.0,0.0,0.8247863247863247,1.0,0.0,0.8247863247863247,1.0,0.0,0.8247863247863247,0.43005181347150256,0.8292682926829268,0.5
206,ES,2013,0.9320388349514563,0.05357142857142857,0.7442748091603053,0.8640776699029126,0.17857142857142858,0.7175572519083969,0.8155339805825242,0.32142857142857145,0.7099236641221374,0.41262135922330095,0.6964285714285714,0.4732824427480916
207,ES,2014,1.0,0.0,0.774468085106383,0.8571428571428571,0.3018867924528302,0.7319148936170212,0.9120879120879121,0.03773584905660377,0.7148936170212766,0.42857142857142855,0.7735849056603774,0.5063829787234042
208,ES,2015,0.9106145251396648,0.0958904109589041,0.6746031746031746,0.9106145251396648,0.0958904109589041,0.6746031746031746,0.9106145251396648,0.0958904109589041,0.6746031746031746,0.4245810055865922,0.6438356164383562,0.4880952380952381
209,ES,2016,1.0,0.0,0.7682926829268293,0.9523809523809523,0.15789473684210525,0.7682926829268293,1.0,0.0,0.7682926829268293,0.37037037037037035,0.7368421052631579,0.45528455284552843
210,ES,2017,0.8461538461538461,0.15873015873015872,0.6693877551020408,0.7912087912087912,0.30158730158730157,0.6653061224489796,0.8461538461538461,0.15873015873015872,0.6693877551020408,0.4065934065934066,0.6984126984126984,0.4816326530612245
211,ES,2018,1.0,0.0,0.7416666666666667,1.0,0.0,0.7416666666666667,1.0,0.0,0.7416666666666667,0.4157303370786517,0.7096774193548387,0.49166666666666664
212,ES,2019,1.0,0.0,0.7729257641921398,0.8983050847457628,0.057692307692307696,0.7074235807860262,0.9830508474576272,0.07692307692307693,0.777292576419214,0.4293785310734463,0.6346153846153846,0.4759825327510917
213,FI,1998,1.0,0.0,0.8823529411764706,1.0,0.0,0.8823529411764706,0.8888888888888888,0.5,0.8431372549019608,0.5555555555555556,0.6666666666666666,0.5686274509803921
214,FI,1999,0.7058823529411765,0.25,0.6440677966101694,0.6274509803921569,0.3125,0.5847457627118644,0.6078431372549019,0.4375,0.5847457627118644,0.37254901960784315,0.8125,0.4322033898305085
215,FI,2000,1.0,0.0,0.8715596330275229,0.8315789473684211,0.42857142857142855,0.7798165137614679,0.8,0.5,0.7614678899082569,0.3684210526315789,0.7857142857142857,0.42201834862385323
216,FI,2001,0.9897959183673469,0.0,0.8220338983050848,0.8367346938775511,0.2,0.7288135593220338,0.9693877551020408,0.1,0.8220338983050848,0.41836734693877553,0.75,0.4745762711864407
217,FI,2002,1.0,0.0,0.8782608695652174,0.8613861386138614,0.21428571428571427,0.782608695652174,1.0,0.0,0.8782608695652174,0.3465346534653465,0.6428571428571429,0.3826086956521739
218,FI,2003,0.7830188679245284,0.375,0.7295081967213115,0.6981132075471698,0.625,0.6885245901639344,0.6415094339622641,0.625,0.639344262295082,0.3490566037735849,0.8125,0.4098360655737705
219,FI,2004,0.7129629629629629,0.2727272727272727,0.6722689075630253,0.8240740740740741,0.2727272727272727,0.773109243697479,0.5648148148148148,0.7272727272727273,0.5798319327731093,0.3425925925925926,0.8181818181818182,0.3865546218487395
220,FI,2005,1.0,0.0,0.8050847457627118,0.8421052631578947,0.08695652173913043,0.6949152542372882,1.0,0.0,0.8050847457627118,0.45263157894736844,0.6521739130434783,0.4915254237288136
221,FI,2006,1.0,0.0,0.8811881188118812,0.9213483146067416,0.16666666666666666,0.8316831683168316,0.9213483146067416,0.25,0.8415841584158416,0.3707865168539326,0.8333333333333334,0.42574257425742573
222,FI,2007,0.9204545454545454,0.2,0.8155339805825242,0.9204545454545454,0.2,0.8155339805825242,0.7386363636363636,0.26666666666666666,0.6699029126213593,0.45454545454545453,0.6,0.47572815533980584
223,FI,2008,0.8181818181818182,0.0,0.7422680412371134,0.8295454545454546,0.2222222222222222,0.7731958762886598,0.7727272727272727,0.0,0.7010309278350515,0.3068181818181818,0.8888888888888888,0.36082474226804123
224,FI,2009,0.7027027027027027,0.3333333333333333,0.6626506024096386,0.581081081081081,0.3333333333333333,0.5542168674698795,0.7027027027027027,0.3333333333333333,0.6626506024096386,0.32432432432432434,1.0,0.39759036144578314
225,FI,2010,0.896551724137931,0.0,0.8125,0.896551724137931,0.0,0.8125,0.896551724137931,0.0,0.8125,0.3448275862068966,0.8333333333333334,0.390625
226,FI,2011,0.7088607594936709,0.5714285714285714,0.6976744186046512,0.5316455696202531,0.7142857142857143,0.5465116279069767,0.379746835443038,0.7142857142857143,0.4069767441860465,0.379746835443038,0.7142857142857143,0.4069767441860465
227,FI,2012,1.0,0.0,0.9066666666666666,1.0,0.0,0.9066666666666666,1.0,0.0,0.9066666666666666,0.29411764705882354,0.7142857142857143,0.3333333333333333
228,FI,2013,0.5205479452054794,0.8333333333333334,0.5443037974683544,0.7671232876712328,0.5,0.7468354430379747,0.5205479452054794,0.8333333333333334,0.5443037974683544,0.5205479452054794,0.8333333333333334,0.5443037974683544
229,FI,2014,0.7671232876712328,0.2,0.7307692307692307,0.7671232876712328,0.2,0.7307692307692307,0.7671232876712328,0.2,0.7307692307692307,0.4383561643835616,0.8,0.46153846153846156
230,FI,2015,0.7049180327868853,0.25,0.6521739130434783,0.7049180327868853,0.25,0.6521739130434783,0.6557377049180327,0.375,0.6231884057971014,0.4098360655737705,0.5,0.42028985507246375
231,FI,2016,0.7608695652173914,0.2,0.7058823529411765,0.6521739130434783,0.2,0.6078431372549019,0.43478260869565216,0.6,0.45098039215686275,0.43478260869565216,0.6,0.45098039215686275
232,FI,2017,0.8928571428571429,0.3,0.803030303030303,0.8928571428571429,0.3,0.803030303030303,0.8928571428571429,0.3,0.803030303030303,0.375,0.7,0.42424242424242425
233,FI,2018,1.0,0.0,0.875,0.9464285714285714,0.0,0.828125,0.9464285714285714,0.0,0.828125,0.35714285714285715,0.75,0.40625
234,FI,2019,0.38095238095238093,0.5,0.4074074074074074,0.38095238095238093,0.5,0.4074074074074074,0.38095238095238093,0.5,0.4074074074074074,0.38095238095238093,0.5,0.4074074074074074
235,FR,1998,0.7566371681415929,0.43548387096774194,0.7178988326848249,0.7809734513274337,0.3709677419354839,0.7315175097276264,0.7566371681415929,0.43548387096774194,0.7178988326848249,0.2743362831858407,0.8387096774193549,0.3424124513618677
236,FR,1999,0.49673202614379086,0.5671641791044776,0.5057034220532319,0.49673202614379086,0.5671641791044776,0.5057034220532319,0.49673202614379086,0.5671641791044776,0.5057034220532319,0.3442265795206972,0.835820895522388,0.4068441064638783
237,FR,2000,0.8236607142857143,0.24242424242424243,0.7490272373540856,0.8236607142857143,0.24242424242424243,0.7490272373540856,0.8236607142857143,0.24242424242424243,0.7490272373540856,0.3482142857142857,0.7878787878787878,0.4046692607003891
238,FR,2001,0.8316221765913757,0.22388059701492538,0.7581227436823105,0.9014373716632443,0.04477611940298507,0.7978339350180506,0.8316221765913757,0.22388059701492538,0.7581227436823105,0.3408624229979466,0.7910447761194029,0.3953068592057762
239,FR,2002,0.8119469026548672,0.2,0.7455621301775148,0.8119469026548672,0.2,0.7455621301775148,0.8119469026548672,0.2,0.7455621301775148,0.3141592920353982,0.7090909090909091,0.35700197238658776
240,FR,2003,0.9024390243902439,0.1,0.8421052631578947,0.9024390243902439,0.1,0.8421052631578947,0.9024390243902439,0.1,0.8421052631578947,0.34146341463414637,0.65,0.36466165413533835
241,FR,2004,1.0,0.0,0.9123505976095617,0.868995633187773,0.18181818181818182,0.8087649402390438,0.868995633187773,0.18181818181818182,0.8087649402390438,0.36681222707423583,0.7272727272727273,0.398406374501992
242,FR,2005,0.7880633373934226,0.25225225225225223,0.7242489270386266,0.7880633373934226,0.25225225225225223,0.7242489270386266,0.7880633373934226,0.25225225225225223,0.7242489270386266,0.3751522533495737,0.7837837837837838,0.4238197424892704
243,FR,2006,0.7251908396946565,0.3333333333333333,0.684931506849315,0.6526717557251909,0.5,0.636986301369863,0.7251908396946565,0.3333333333333333,0.684931506849315,0.3320610687022901,0.8333333333333334,0.3835616438356164
244,FR,2007,0.7912457912457912,0.175,0.7181008902077152,0.6801346801346801,0.325,0.6379821958456974,0.7912457912457912,0.175,0.7181008902077152,0.3367003367003367,0.775,0.3887240356083086
245,FR,2008,0.9125874125874126,0.22727272727272727,0.8636363636363636,0.9125874125874126,0.22727272727272727,0.8636363636363636,0.9125874125874126,0.22727272727272727,0.8636363636363636,0.4125874125874126,0.8181818181818182,0.44155844155844154
246,FR,2009,0.8787878787878788,0.21428571428571427,0.8098765432098766,0.6887052341597796,0.47619047619047616,0.6666666666666666,0.7465564738292011,0.40476190476190477,0.7111111111111111,0.38292011019283745,0.8571428571428571,0.43209876543209874
247,FR,2010,0.9037433155080213,0.125,0.8023255813953488,0.6577540106951871,0.39285714285714285,0.6232558139534884,0.7914438502673797,0.2857142857142857,0.7255813953488373,0.4117647058823529,0.7678571428571429,0.45813953488372094
248,FR,2011,1.0,0.0,0.8786610878661087,0.8785714285714286,0.08620689655172414,0.7824267782426778,0.861904761904762,0.1206896551724138,0.7719665271966527,0.4452380952380952,0.8103448275862069,0.4895397489539749
249,FR,2012,0.7554479418886199,0.20967741935483872,0.6842105263157895,0.7433414043583535,0.1774193548387097,0.6694736842105263,0.4891041162227603,0.5806451612903226,0.5010526315789474,0.4019370460048426,0.6935483870967742,0.44
250,FR,2013,0.8829268292682927,0.16,0.8043478260869565,0.8926829268292683,0.16,0.8130434782608695,0.8829268292682927,0.16,0.8043478260869565,0.4,0.84,0.44782608695652176
251,FR,2014,0.9776536312849162,0.043478260869565216,0.8712871287128713,0.8435754189944135,0.34782608695652173,0.7871287128712872,0.7374301675977654,0.6521739130434783,0.7277227722772277,0.36312849162011174,0.8260869565217391,0.4158415841584158
252,FR,2015,0.819672131147541,0.19444444444444445,0.7168949771689498,0.819672131147541,0.19444444444444445,0.7168949771689498,0.819672131147541,0.19444444444444445,0.7168949771689498,0.3825136612021858,0.6388888888888888,0.4246575342465753
253,FR,2016,0.7268292682926829,0.30434782608695654,0.6842105263157895,0.7073170731707317,0.30434782608695654,0.6666666666666666,0.6731707317073171,0.30434782608695654,0.6359649122807017,0.40487804878048783,0.6521739130434783,0.4298245614035088
254,FR,2017,0.7790055248618785,0.1388888888888889,0.6728110599078341,0.7790055248618785,0.1388888888888889,0.6728110599078341,0.6629834254143646,0.3055555555555556,0.6036866359447005,0.3756906077348066,0.7222222222222222,0.43317972350230416
255,FR,2018,1.0,0.0,0.927536231884058,0.9791666666666666,0.0,0.9082125603864735,0.9791666666666666,0.06666666666666667,0.9130434782608695,0.4166666666666667,0.6666666666666666,0.43478260869565216
256,FR,2019,0.7230769230769231,0.36363636363636365,0.6866359447004609,0.7487179487179487,0.18181818181818182,0.6912442396313364,0.7230769230769231,0.36363636363636365,0.6866359447004609,0.36923076923076925,0.7272727272727273,0.4055299539170507
257,GR,1998,0.5,0.25,0.4827586206896552,0.39814814814814814,0.5,0.4051724137931034,0.26851851851851855,0.75,0.3017241379310345,0.26851851851851855,0.75,0.3017241379310345
258,GR,1999,0.4956521739130435,1.0,0.5572519083969466,0.3565217391304348,1.0,0.4351145038167939,0.4956521739130435,1.0,0.5572519083969466,0.23478260869565218,1.0,0.3282442748091603
259,GR,2000,0.5423728813559322,0.5,0.5367647058823529,0.5423728813559322,0.5,0.5367647058823529,0.5423728813559322,0.5,0.5367647058823529,0.2711864406779661,0.8333333333333334,0.34558823529411764
260,GR,2001,0.6693548387096774,0.35294117647058826,0.6312056737588653,0.7096774193548387,0.29411764705882354,0.6595744680851063,0.4435483870967742,0.47058823529411764,0.44680851063829785,0.23387096774193547,0.8235294117647058,0.3049645390070922
261,GR,2002,0.6106870229007634,0.4117647058823529,0.5878378378378378,0.4961832061068702,0.35294117647058826,0.4797297297297297,0.6106870229007634,0.4117647058823529,0.5878378378378378,0.26717557251908397,0.9411764705882353,0.34459459459459457
262,GR,2003,0.8782608695652174,0.08333333333333333,0.8031496062992126,0.8782608695652174,0.08333333333333333,0.8031496062992126,0.8782608695652174,0.08333333333333333,0.8031496062992126,0.2608695652173913,0.6666666666666666,0.2992125984251969
263,GR,2004,0.3918918918918919,0.45,0.39880952380952384,0.3918918918918919,0.45,0.39880952380952384,0.3918918918918919,0.45,0.39880952380952384,0.27702702702702703,0.9,0.35119047619047616
264,GR,2005,0.6567164179104478,0.32,0.6279863481228669,0.5335820895522388,0.42,0.5238907849829352,0.5,0.56,0.5051194539249146,0.28171641791044777,0.74,0.32081911262798635
265,GR,2006,1.0,0.0,0.8908794788273615,1.0,0.0,0.8908794788273615,1.0,0.0,0.8908794788273615,0.2906764168190128,0.8208955223880597,0.3485342019543974
266,GR,2007,0.6514851485148515,0.32786885245901637,0.6166077738515902,0.6514851485148515,0.32786885245901637,0.6166077738515902,0.6514851485148515,0.32786885245901637,0.6166077738515902,0.2732673267326733,0.7540983606557377,0.3250883392226148
267,GR,2008,0.48717948717948717,0.5,0.48856209150326796,0.5860805860805861,0.45454545454545453,0.5718954248366013,0.3663003663003663,0.6818181818181818,0.40032679738562094,0.32234432234432236,0.7878787878787878,0.37254901960784315
268,GR,2009,1.0,0.0,0.8814432989690721,0.8615984405458089,0.14492753623188406,0.7766323024054983,0.884990253411306,0.10144927536231885,0.7920962199312714,0.2884990253411306,0.7971014492753623,0.3487972508591065
269,GR,2010,1.0,0.0,0.903114186851211,1.0,0.0,0.903114186851211,1.0,0.0,0.903114186851211,0.31992337164750956,0.8035714285714286,0.36678200692041524
270,GR,2011,1.0,0.0,0.9017467248908297,1.0,0.0,0.9017467248908297,1.0,0.0,0.9017467248908297,0.29539951573849876,0.8666666666666667,0.35152838427947597
271,GR,2012,0.7303664921465969,0.2682926829268293,0.6855791962174941,0.837696335078534,0.14634146341463414,0.7706855791962175,0.7303664921465969,0.2682926829268293,0.6855791962174941,0.3481675392670157,0.7560975609756098,0.3877068557919622
272,GR,2013,0.7210031347962382,0.3170731707317073,0.675,0.5736677115987461,0.36585365853658536,0.55,0.7210031347962382,0.3170731707317073,0.675,0.322884012539185,0.7804878048780488,0.375
273,GR,2014,1.0,0.0,0.896551724137931,0.8878205128205128,0.1111111111111111,0.8074712643678161,1.0,0.0,0.896551724137931,0.33974358974358976,0.8333333333333334,0.39080459770114945
274,GR,2015,1.0,0.0,0.8806366047745358,0.9006024096385542,0.13333333333333333,0.8090185676392573,1.0,0.0,0.8806366047745358,0.3102409638554217,0.7555555555555555,0.363395225464191
275,GR,2016,1.0,0.0,0.9154228855721394,1.0,0.0,0.9154228855721394,1.0,0.0,0.9154228855721394,0.39945652173913043,0.7647058823529411,0.43034825870646765
276,GR,2017,1.0,0.0,0.870026525198939,1.0,0.0,0.870026525198939,1.0,0.0,0.870026525198939,0.35060975609756095,0.6326530612244898,0.38726790450928383
